mx,agua amarga,Agua Amarga,22,,21.256944,-99.409722
mx,agua amarga,Agua Amarga,24,,21.55,-99.1
mx,agua amarga chica,Agua Amarga Chica,22,,21.15,-99.566667
mx,agua amargosa,Agua Amargosa,06,,28.683333,-105.25
mx,agua amarilla,Agua Amarilla,06,,26.216667,-106.816667
mx,agua amarilla,Agua Amarilla,10,,23.35,-105.25
mx,agua azul,Agua Azul,05,,16.816667,-90.9
mx,agua azul,Agua Azul,22,,20.6,-100.202778
mx,agua azul,Agua Azul,23,,20.854167,-87.325
mx,agua azul,Agua Azul,26,,26.616667,-108.783333
mx,agua bendita,Agua Bendita,05,,14.883333,-92.183333
mx,agua bendita,Agua Bendita,12,,18.216667,-101.3
mx,agua bendita,Agua Bendita,13,,20.45,-98.633333
mx,agua bendita,Agua Bendita,15,,18.783333,-99.866667
mx,agua bendita,Agua Bendita,21,,20,-97.783333
mx,agua bendita,Agua Bendita,24,,21.966667,-99.4
mx,agua bendita,Agua Bendita,27,,17.65,-91.5625
mx,agua bendita,Agua Bendita,30,,20.366667,-98.516667
mx,agua bendita,Agua Bendita,32,,22.883333,-102.408333
mx,agua blanca,Agua Blanca,02,,31.65,-115.9
mx,agua blanca,Agua Blanca,03,,23.615278,-110.390556
mx,agua blanca,Agua Blanca,05,,17.263889,-91.833333
mx,agua blanca,Agua Blanca,06,,25.816667,-106.716667
mx,agua blanca,Agua Blanca,08,,19.05,-104.05
mx,agua blanca,Agua Blanca,10,,24.15,-104.4
mx,agua blanca,Agua Blanca,11,,20.441389,-101.528333
mx,agua blanca,Agua Blanca,12,,17.216667,-100.583333
mx,agua blanca,Agua Blanca,13,,20.35,-98.35
mx,agua blanca,Agua Blanca,14,,19.85,-102.766667
mx,agua blanca,Agua Blanca,15,,19.089722,-99.841389
mx,agua blanca,Agua Blanca,16,,18.875,-103.266667
mx,agua blanca,Agua Blanca,19,,24.481944,-99.906667
mx,agua blanca,Agua Blanca,20,,16.585833,-96.804722
